4563,3185,2382
4563,3186,395
4563,3189,1
4563,3190,1
4563,3193,10
4563,3194,11
4563,3195,2
4563,3231,2
4564,3168,56
4564,3169,82
4564,3171,12
4564,3172,2556
4564,3173,1610
4564,3174,527
4564,3175,1458
4564,3176,4296
4564,3177,3579
4564,3178,6121
4564,3179,21831
4564,3180,35794
4564,3181,34643
4564,3182,6290
4564,3183,18802
4564,3184,7039
4564,3185,430
4564,3186,535
4564,3187,1
4564,3190,2
4564,3193,61
4564,3194,66
4564,3195,1
4564,3233,2
4564,3234,1
4564,3235,1
4565,3169,19
4565,3170,29
4565,3171,238
4565,3172,16055
4565,3173,2325
4565,3174,4160
4565,3175,785
4565,3176,633
4565,3177,2442
4565,3178,19684
4565,3179,9033
4565,3180,37863
4565,3181,35547
4565,3182,20903
4565,3183,3919
4565,3184,1236
4565,3185,418
4565,3186,2787
4565,3187,1507
4565,3188,1
4565,3192,1
4565,3193,2
4565,3194,3
4565,3235,1
4565,3237,1
4566,3168,61
4566,3170,20
4566,3171,238
4566,3172,5195
4566,3173,993
4566,3174,2802
4566,3175,717
4566,3176,1137
4566,3177,2990
4566,3178,11673
4566,3179,11756
4566,3180,16989
4566,3181,11185
4566,3182,5893
4566,3183,2187
4566,3184,6420
4566,3185,885
4566,3187,691
4566,3188,30
4566,3192,1
4566,3194,1
4566,3195,1
4566,3207,1
4566,3238,1
4566,3239,1
4567,3168,106
4567,3171,105
4567,3172,1362
4567,3173,3009
4567,3174,1180
4567,3175,1087
4567,3176,3825
4567,3177,1153
4567,3178,6123
4567,3179,9759
4567,3180,4156
4567,3181,5252
4567,3182,3001
4567,3183,820
4567,3184,1422
4567,3185,224
4567,3187,34
4567,3188,540
4567,3189,1
4567,3196,1
4567,3202,1
4567,3203,1
4567,3204,1
4567,3210,1
4567,3241,1
4567,3243,1
4567,3279,1
4568,3168,43
4568,3169,102
4568,3171,350
4568,3172,1001
4568,3173,966
4568,3174,1020
4568,3175,3620
4568,3176,704
4568,3177,3328
4568,3178,6735
4568,3179,3070
4568,3180,9087
4568,3181,1384
4568,3182,3694
4568,3183,1619
4568,3184,896
4568,3185,334
4568,3188,168
4568,3189,314
4568,3193,1
4568,3199,1
4568,3201,1
4568,3245,1
4568,3280,1
4569,3169,158
4569,3170,13
4569,3171,404
4569,3172,582
4569,3173,4480
4569,3174,2139
4569,3175,1871
4569,3176,660
4569,3177,623
4569,3178,3249
4569,3179,3685
4569,3180,383
4569,3181,1046
4569,3182,6626
4569,3183,2552
4569,3184,903
4569,3185,433
4569,3186,1
4569,3188,2
4569,3189,542
4569,3190,274
4569,3191,1
4569,3248,1
4570,3169,143
4570,3170,37
4570,3171,615
4570,3172,1616
4570,3173,4545
4570,3174,2915
4570,3175,488
4570,3176,1213
4570,3177,989
4570,3178,6314
4570,3179,3692
4570,3180,727
4570,3181,2047
4570,3182,6005
4570,3183,1134
4570,3184,2166
4570,3189,859
4570,3190,3764
4570,3191,80
4570,3249,1
4571,3169,167
4571,3170,135
4571,3171,754
4571,3172,1508
4571,3173,2181
4571,3174,1997
4571,3175,1883
4571,3176,276
4571,3177,2382
4571,3178,10693
4571,3179,2918
4571,3180,308
4571,3181,5301
4571,3182,3230
4571,3183,2243
4571,3184,2061
4571,3186,1
4571,3189,2
4571,3190,38
4571,3191,1127
4571,3192,19
4571,3193,1
4571,3251,1
4571,3253,1
4572,3168,18
4572,3169,152
4572,3170,4
4572,3171,493
4572,3172,2553
4572,3173,2585
4572,3174,2504
4572,3175,1130
4572,3176,227
4572,3177,1819
4572,3178,8067
4572,3179,1725
4572,3180,265
4572,3181,443
4572,3182,2679
4572,3183,3429
4572,3184,1253
4572,3191,925
4572,3192,785
4572,3193,27
4572,3194,1
4572,3255,1
4572,3281,1
4573,3168,33
4573,3169,125
4573,3171,579
4573,3172,1329
4573,3173,10376
4573,3174,2623
4573,3175,166
4573,3176,333
4573,3177,1163
4573,3178,6438
4573,3179,2069
4573,3180,956
4573,3181,609
4573,3182,6486
4573,3183,2373
4573,3184,538
4573,3185,1
4573,3192,689
4573,3193,1168
4573,3194,26
4573,3195,1
4573,3256,1
4573,3257,1
4573,3258,2
4573,3282,1
4574,3167,19
4574,3168,9
4574,3169,48
4574,3170,84
4574,3171,1493
4574,3172,2689
4574,3173,17858
4574,3174,7575
4574,3175,586
4574,3176,349
4574,3177,3958
4574,3178,6234
4574,3179,1513
4574,3180,835
4574,3181,1148
4574,3182,4452
4574,3183,2083
4574,3184,277
4574,3192,4
4574,3193,9
4574,3194,79
4574,3195,48
4574,3196,1
4574,3197,1
4574,3259,1
4574,3261,1
4574,3283,1
4575,3170,79
4575,3171,545
4575,3172,1664
4575,3173,1910
4575,3174,1473
4575,3175,1680
4575,3176,582
4575,3177,6100
4575,3178,32207
4575,3179,3620
4575,3180,5134
4575,3181,784
4575,3182,2500
4575,3183,9277
4575,3184,4179
4575,3194,3
4575,3195,3
4575,3196,34
4575,3197,26
4575,3198,15
4575,3200,2
4575,3202,2
4575,3203,1
4575,3262,5
4575,3263,7
4575,3283,1
4576,3170,12
4576,3171,780
4576,3172,1978
4576,3173,987
4576,3174,3144
4576,3175,1670
4576,3176,554
4576,3177,2487
4576,3178,6337
4576,3179,3323
4576,3180,985
4576,3181,1404
